timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,RPI
1763251496.4673,BTCUSDT,Buy,0.001,95566.80,ZeroPlusTick,63ef1f6f-b0fc-5f11-a76e-0ad6e77bb82c,9.55668e+09,0.001,95.5668,0
1763251496.4673,BTCUSDT,Buy,0.001,95566.80,ZeroPlusTick,29a49a3e-bf40-5ccd-812e-e1a0ad24a8e8,9.55668e+09,0.001,95.5668,0
1763251496.4673,BTCUSDT,Buy,0.001,95566.80,ZeroPlusTick,62caf317-8fae-5bb4-b23a-25845908bc03,9.55668e+09,0.001,95.5668,0
1763251496.4673,BTCUSDT,Buy,0.005,95566.80,ZeroPlusTick,6b188daa-e689-5513-afc0-ae1d92c66c80,4.77834e+10,0.005,477.834,0
1763251497.6634,BTCUSDT,Sell,0.006,95566.70,MinusTick,0719fa6b-0c72-5903-bfeb-592a07053607,5.734002000000001e+10,0.006,573.4002,0
1763251502.5864,BTCUSDT,Buy,0.001,95566.80,PlusTick,6461b29f-b8e7-571e-8f80-a27fcc20c4c7,9.55668e+09,0.001,95.5668,0
1763251502.711,BTCUSDT,Buy,0.001,95566.80,ZeroPlusTick,766e308f-1a26-5b83-addd-106351a9c745,9.55668e+09,0.001,95.5668,0
1763251504.2046,BTCUSDT,Buy,0.007,95566.80,ZeroPlusTick,e9d14b5d-2738-57f5-b727-84afe065ebb1,6.689676000000001e+10,0.007,668.9676000000001,0
1763251504.6831,BTCUSDT,Sell,0.001,95566.70,MinusTick,3bfad37c-e4b3-54b2-a438-26dc4980e65d,9.55667e+09,0.001,95.5667,0
1763251504.6831,BTCUSDT,Sell,0.001,95566.70,ZeroMinusTick,8cd30d72-d9ec-5b1c-a13e-b06222db271b,9.55667e+09,0.001,95.5667,0
1763251504.6831,BTCUSDT,Sell,0.001,95566.70,ZeroMinusTick,8ebe11e9-e336-5471-9cb4-1c46a2d2c7f0,9.55667e+09,0.001,95.5667,0
1763251504.6831,BTCUSDT,Sell,0.001,95566.70,ZeroMinusTick,a37f9ac3-ce92-53df-b2e9-48596385529c,9.55667e+09,0.001,95.5667,0
1763251504.6831,BTCUSDT,Sell,0.012,95566.70,ZeroMinusTick,a3d55643-91d2-57d7-9ed7-a2378025eeaa,1.1468004000000002e+11,0.012,1146.8004,0
1763251504.6868,BTCUSDT,Sell,0.006,95566.70,ZeroMinusTick,c079091e-af94-5e74-835d-ee90b5c00be7,5.734002000000001e+10,0.006,573.4002,0
1763251504.687,BTCUSDT,Sell,0.01,95566.70,ZeroMinusTick,542b4ed9-3b39-5e5d-8582-b249f3016665,9.55667e+10,0.01,955.667,0
1763251504.687,BTCUSDT,Sell,0.01,95566.70,ZeroMinusTick,94c1c542-0e3c-5e63-af8a-1ff9203b5744,9.55667e+10,0.01,955.667,0
1763251504.687,BTCUSDT,Sell,0.021,95566.70,ZeroMinusTick,f37cacea-6cfc-546b-997e-dd8722e6c2cf,2.0069007e+11,0.021,2006.9007000000001,0
1763251504.6872,BTCUSDT,Sell,0.016,95566.70,ZeroMinusTick,cd905b9c-b1f1-5623-aca5-7c8692dd0fcc,1.5290672e+11,0.016,1529.0672,0
1763251504.6872,BTCUSDT,Sell,0.005,95566.70,ZeroMinusTick,e95af145-bff3-5765-a837-772bb4557939,4.778335e+10,0.005,477.8335,0
1763251504.6874,BTCUSDT,Sell,0.001,95566.70,ZeroMinusTick,81912035-67fa-5b61-b9c8-c2ac9f357331,9.55667e+09,0.001,95.5667,0
1763251504.6878,BTCUSDT,Sell,0.062,95566.70,ZeroMinusTick,181e4188-831a-5736-9195-39a45d9f490b,5.9251354e+11,0.062,5925.1354,0
1763251504.6878,BTCUSDT,Sell,0.014,95566.70,ZeroMinusTick,d27d3fec-5d7c-514d-b6b1-a55a4b02eb56,1.3379338e+11,0.014,1337.9338,0
1763251504.6878,BTCUSDT,Sell,0.023,95566.70,ZeroMinusTick,451b0e79-4e25-5282-8317-543b384fdcfc,2.1980341e+11,0.023,2198.0341,0
1763251504.6878,BTCUSDT,Sell,0.001,95566.70,ZeroMinusTick,7dcf6743-5af9-5ec3-b28b-e62c6488647d,9.55667e+09,0.001,95.5667,0
1763251504.6878,BTCUSDT,Sell,0.001,95566.50,MinusTick,3d7532f4-2f41-5029-bb47-941047db8490,9.55665e+09,0.001,95.5665,0
1763251504.6879,BTCUSDT,Sell,0.001,95565.80,MinusTick,6041e155-285c-5418-95f1-3b8c4bd4459d,9.556580000000002e+09,0.001,95.56580000000001,0
1763251504.693,BTCUSDT,Sell,0.001,95562.60,MinusTick,265c4abb-a5b1-5fa2-97cc-ed5075a79814,9.55626e+09,0.001,95.5626,0
1763251504.6991,BTCUSDT,Sell,0.01,95562.00,MinusTick,a6726e0c-e564-503a-ba2e-9fafcd59c3ff,9.5562e+10,0.01,955.62,0
1763251504.6991,BTCUSDT,Sell,0.001,95562.00,ZeroMinusTick,2d008d5a-308d-5f57-bb0c-ab11be826a2a,9.5562e+09,0.001,95.562,0
1763251504.6991,BTCUSDT,Sell,0.001,95561.90,MinusTick,aa22fe59-7f0c-5dfa-8671-e3276e9b71c2,9.55619e+09,0.001,95.5619,0
1763251504.7005,BTCUSDT,Sell,0.001,95560.80,MinusTick,63e4380c-a289-5b64-85e4-a67aa93dc104,9.55608e+09,0.001,95.5608,0
1763251504.701,BTCUSDT,Sell,0.001,95560.60,MinusTick,4ce98381-69a7-5be7-9aa9-d38ad2a14984,9.55606e+09,0.001,95.56060000000001,0
1763251504.7017,BTCUSDT,Sell,0.001,95560.00,MinusTick,8e9e73c6-86a9-5b4e-9ae7-b6d3b4965925,9.556e+09,0.001,95.56,0
1763251504.7017,BTCUSDT,Sell,0.001,95560.00,ZeroMinusTick,eb6f7eb0-2a3f-58df-8299-a63dec814b09,9.556e+09,0.001,95.56,0
1763251504.7038,BTCUSDT,Sell,0.001,95559.80,MinusTick,62e0c709-5304-581a-8560-33bb31f737c5,9.555980000000002e+09,0.001,95.55980000000001,0
1763251504.7178,BTCUSDT,Sell,0.001,95557.50,MinusTick,8b1d1c39-da01-513c-b487-9dec48fae546,9.55575e+09,0.001,95.5575,0
1763251504.7178,BTCUSDT,Sell,0.001,95557.50,ZeroMinusTick,5f644843-58b3-5125-8969-a79728ad1311,9.55575e+09,0.001,95.5575,0
1763251504.7178,BTCUSDT,Sell,0.001,95557.10,MinusTick,f8de04ad-9a48-5556-8749-bf9a5c7f9dfe,9.55571e+09,0.001,95.5571,0
1763251504.7276,BTCUSDT,Sell,0.004,95556.50,MinusTick,4e9cec1c-0509-53b5-86bf-5851564689e1,3.82226e+10,0.004,382.226,0
1763251504.7276,BTCUSDT,Sell,0.004,95556.50,ZeroMinusTick,07f0c358-effd-59f6-b69f-01bf072ffc6c,3.82226e+10,0.004,382.226,0
1763251504.7307,BTCUSDT,Sell,0.001,95555.30,MinusTick,7cadbc1b-6120-5875-a854-ecabbef035c5,9.55553e+09,0.001,95.5553,0
1763251504.7332,BTCUSDT,Sell,0.002,95555.00,MinusTick,a6a235fc-81ef-5c07-838d-0c9fdce88f27,1.9111e+10,0.002,191.11,0
1763251504.7332,BTCUSDT,Sell,0.001,95554.80,MinusTick,62e37736-a761-5f1b-b341-0ac0e221cc39,9.55548e+09,0.001,95.5548,0
1763251504.7366,BTCUSDT,Sell,0.001,95554.10,MinusTick,00591508-9f1b-5ece-b717-efefe8c2177f,9.55541e+09,0.001,95.5541,0
1763251504.7366,BTCUSDT,Sell,0.002,95554.10,ZeroMinusTick,435c3725-e4ad-5fb8-8946-52b66058186b,1.911082e+10,0.002,191.1082,0
1763251504.7521,BTCUSDT,Sell,0.001,95553.30,MinusTick,b760ed30-317b-5ab6-bb6a-78202a397c96,9.55533e+09,0.001,95.55330000000001,0
1763251504.7521,BTCUSDT,Sell,0.001,95553.30,ZeroMinusTick,f0058034-3a9d-5b9e-9725-eac660bea1b9,9.55533e+09,0.001,95.55330000000001,0
1763251504.7521,BTCUSDT,Sell,0.002,95553.10,MinusTick,eccde955-6809-5e4e-8159-c0967e65b2c9,1.9110620000000004e+10,0.002,191.10620000000003,0
1763251504.7521,BTCUSDT,Sell,0.001,95553.00,MinusTick,8221bf3b-69cd-5ae1-abf0-876e2d34a586,9.5553e+09,0.001,95.553,0
1763251504.7521,BTCUSDT,Sell,0.001,95552.60,MinusTick,718a5485-5085-5cdc-9aa1-4afedda711cb,9.555260000000002e+09,0.001,95.55260000000001,0
1763251504.7521,BTCUSDT,Sell,0.001,95551.60,MinusTick,248c230a-8a74-5a9f-8b76-9733dd6605ce,9.55516e+09,0.001,95.55160000000001,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.50,MinusTick,cacf4a24-80da-5f92-b63f-126a30dbd2e0,3.82206e+10,0.004,382.206,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.50,ZeroMinusTick,ff6c00c8-53e2-5169-ace4-90306060762c,3.82206e+10,0.004,382.206,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.50,ZeroMinusTick,e4d74c84-77e4-52ef-9ec9-2ffba3a9bc7a,3.82206e+10,0.004,382.206,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.50,ZeroMinusTick,56b8548d-03f1-5a16-88f9-5547d759b467,3.82206e+10,0.004,382.206,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.50,ZeroMinusTick,9a3680d7-44d7-5c59-847e-ed68532632c7,3.82206e+10,0.004,382.206,0
1763251504.7521,BTCUSDT,Sell,0.001,95551.20,MinusTick,1d705a72-b0a6-59b9-a359-ca9f329e19e2,9.55512e+09,0.001,95.5512,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,MinusTick,f659221d-b33c-51aa-ac5e-7e9004d472f5,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,b83c8450-0d56-509d-a5d8-cad1bbcf2a83,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,8d471183-809f-55f5-8304-e1be0dbf389b,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,c3a7557f-9e82-5b32-af86-97ab6be79f4f,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,a41f93df-9c85-5c36-9060-93f710d27365,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,2d34d138-7bfb-5364-accb-e36a2f547a67,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,e69d32c0-d4b4-5685-b6df-fe40dc2b6314,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,7c132089-ef2b-556f-ae0e-75eeba557fd9,3.822044e+10,0.004,382.2044,0
1763251504.7521,BTCUSDT,Sell,0.004,95551.10,ZeroMinusTick,54337c88-bd89-5738-8d88-d88734218e80,3.822044e+10,0.004,382.2044,0
1763251504.7577,BTCUSDT,Sell,0.001,95550.40,MinusTick,7c681d7c-2f48-59da-8a4c-81fc39ae9fa7,9.55504e+09,0.001,95.5504,0
1763251504.7577,BTCUSDT,Sell,0.004,95550.10,MinusTick,d85d05ed-9a68-5221-9462-11f7c01596a1,3.822004000000001e+10,0.004,382.20040000000006,0
1763251504.7653,BTCUSDT,Sell,0.001,95550.00,MinusTick,25aca2ac-5f21-57b3-937b-3eb0519def80,9.555e+09,0.001,95.55,0
1763251504.7653,BTCUSDT,Sell,0.001,95550.00,ZeroMinusTick,14b3b277-646f-520f-b929-ca2be640562f,9.555e+09,0.001,95.55,0
1763251504.8873,BTCUSDT,Sell,0.025,95550.00,ZeroMinusTick,964922da-9e4e-5fda-866c-9d98bd4a0f20,2.38875e+11,0.025,2388.75,0
1763251504.8873,BTCUSDT,Sell,0.001,95550.00,ZeroMinusTick,c158a86e-008c-5e82-9726-3c600ea82c8b,9.555e+09,0.001,95.55,0
1763251504.8873,BTCUSDT,Sell,0.002,95549.30,MinusTick,1dc8ef0f-4c36-58e5-8f8b-bcfb2fc48f14,1.910986e+10,0.002,191.0986,0
1763251504.8873,BTCUSDT,Sell,0.001,95549.20,MinusTick,ad17180b-fbdb-5df0-a56b-1941085209d1,9.55492e+09,0.001,95.5492,0
1763251504.8927,BTCUSDT,Sell,0.004,95548.10,MinusTick,519e8fbe-db81-51ca-be6b-e68b78be9c52,3.821924e+10,0.004,382.1924,0
1763251504.8927,BTCUSDT,Sell,0.001,95548.10,ZeroMinusTick,721aebf6-d648-56c8-acd1-d88196a69377,9.55481e+09,0.001,95.5481,0
1763251504.9023,BTCUSDT,Sell,0.004,95547.60,MinusTick,084a925b-1a93-5827-aecb-26e558cc067b,3.821904e+10,0.004,382.1904,0
1763251504.9023,BTCUSDT,Sell,0.001,95547.60,ZeroMinusTick,3eacb1ac-17ae-5335-bab4-3cf9fb291048,9.55476e+09,0.001,95.5476,0
1763251504.9023,BTCUSDT,Sell,0.008,95547.50,MinusTick,cedc5f11-979a-5dc8-a749-bdaf5a80ab7e,7.6438e+10,0.008,764.38,0
1763251504.9023,BTCUSDT,Sell,0.005,95547.30,MinusTick,80648db1-47b4-5468-b7ca-9f171ef303b1,4.777365e+10,0.005,477.73650000000004,0
1763251504.9023,BTCUSDT,Sell,0.001,95547.20,MinusTick,ef44dac8-d62b-5c11-981e-dae3b0ca21e9,9.55472e+09,0.001,95.5472,0
1763251504.9023,BTCUSDT,Sell,0.006,95546.80,MinusTick,76e782d7-adaf-5d11-a4a8-1007ade707e7,5.732808e+10,0.006,573.2808,0
1763251504.9023,BTCUSDT,Sell,0.004,95546.80,ZeroMinusTick,e3da6e28-5ec3-59c8-aa91-877f75b81063,3.821872e+10,0.004,382.1872,0
1763251504.9023,BTCUSDT,Sell,0.014,95546.70,MinusTick,dd4198f4-315c-5d59-8409-e9d5cab327dd,1.3376538e+11,0.014,1337.6538,0
1763251504.9023,BTCUSDT,Sell,0.052,95546.30,MinusTick,1a436f4e-9d9b-5e54-bcc6-bffb0cc34f6b,4.9684075999999994e+11,0.052,4968.4076,0
1763251504.9023,BTCUSDT,Sell,0.001,95546.00,MinusTick,37368bb1-3bda-5bf3-994a-3c03fb382f19,9.5546e+09,0.001,95.546,0
1763251504.9072,BTCUSDT,Sell,0.001,95545.50,MinusTick,987ac298-4721-5913-8fe0-642723077b7b,9.55455e+09,0.001,95.5455,0
1763251504.9177,BTCUSDT,Sell,0.052,95545.30,MinusTick,f6c45ee8-1c5b-5cf1-b90a-6b6541575789,4.9683556e+11,0.052,4968.3556,0
1763251504.9177,BTCUSDT,Sell,0.001,95545.30,ZeroMinusTick,821bfc3e-5c49-5848-b485-e117eef289e7,9.554530000000002e+09,0.001,95.54530000000001,0
1763251504.9177,BTCUSDT,Sell,0.001,95545.10,MinusTick,a12c0298-fb1e-58c5-b2ed-7c825c677181,9.55451e+09,0.001,95.5451,0
1763251504.9177,BTCUSDT,Sell,0.004,95545.10,ZeroMinusTick,e0d0f47d-c776-5a11-9698-d62542f362ba,3.821804e+10,0.004,382.1804,0
1763251504.9177,BTCUSDT,Sell,0.006,95544.40,MinusTick,402cb420-9b99-5d32-8c28-e25334c38a01,5.732664e+10,0.006,573.2664,0
1763251504.9177,BTCUSDT,Sell,0.004,95544.30,MinusTick,49a0f303-4bad-5480-ac64-2f2dc6ed7f2e,3.821772e+10,0.004,382.1772,0
1763251504.9688,BTCUSDT,Sell,0.027,95543.90,MinusTick,1d251826-b37d-530f-ba12-34e0b1efe9af,2.5796852999999997e+11,0.027,2579.6852999999996,0
1763251504.9688,BTCUSDT,Sell,0.001,95543.90,ZeroMinusTick,fd458579-fc42-54f3-aa95-f1b214ed4cb9,9.55439e+09,0.001,95.5439,0
1763251504.9688,BTCUSDT,Sell,0.004,95543.40,MinusTick,93a69bfb-586c-5f49-a3c3-d3278bd243c8,3.821736e+10,0.004,382.17359999999996,0
1763251504.9688,BTCUSDT,Sell,0.004,95543.30,MinusTick,89138e89-f72e-50c8-b1b3-39dd78a8a125,3.821732e+10,0.004,382.1732,0
1763251504.9688,BTCUSDT,Sell,0.001,95543.10,MinusTick,81a66a5f-537f-5230-b2b0-3848125a506f,9.554310000000002e+09,0.001,95.54310000000001,0
1763251504.9688,BTCUSDT,Sell,0.004,95543.10,ZeroMinusTick,30e943e0-e1d9-548f-8cde-e4cfa098aeff,3.821724000000001e+10,0.004,382.17240000000004,0
1763251504.9688,BTCUSDT,Sell,0.004,95543.00,MinusTick,ea480007-e8b6-510b-95cf-2a7538a7d7fb,3.82172e+10,0.004,382.172,0
1763251505.0025,BTCUSDT,Sell,0.003,95542.80,MinusTick,86bab7ec-9c48-5916-a166-d1a1b0fa317e,2.866284e+10,0.003,286.6284,0
1763251505.0025,BTCUSDT,Sell,0.004,95542.80,ZeroMinusTick,1ec7f7a3-8b49-57ce-ac76-e5d54313abc8,3.821712e+10,0.004,382.1712,0
1763251505.0025,BTCUSDT,Sell,0.001,95542.80,ZeroMinusTick,c9ab8e15-2808-577e-8052-7890a0b4b723,9.55428e+09,0.001,95.5428,0
1763251505.0025,BTCUSDT,Sell,0.004,95542.30,MinusTick,24cb673f-f6dc-5c81-8c7f-3d5db80081e0,3.821692000000001e+10,0.004,382.16920000000005,0
1763251505.0025,BTCUSDT,Sell,0.001,95542.20,MinusTick,ebde82d2-0d89-584d-a0ab-8ae43647919f,9.55422e+09,0.001,95.5422,0
1763251505.0025,BTCUSDT,Sell,0.004,95541.80,MinusTick,2080a175-ddde-53fe-a2f2-3dcf5d286cce,3.821672e+10,0.004,382.16720000000004,0
1763251505.0025,BTCUSDT,Sell,0.004,95541.80,ZeroMinusTick,911204e5-630b-5774-9024-14a13dfeb96f,3.821672e+10,0.004,382.16720000000004,0
1763251505.007,BTCUSDT,Sell,0.004,95541.70,MinusTick,8ddb0407-dd94-55eb-bede-7b7f36d25215,3.821668e+10,0.004,382.1668,0
1763251505.007,BTCUSDT,Sell,0.001,95541.60,MinusTick,09417eba-f152-583e-acac-cb812aa5d644,9.55416e+09,0.001,95.5416,0
1763251505.0568,BTCUSDT,Sell,0.001,95541.50,MinusTick,5b840904-2c4f-50a3-b624-d44df5081d78,9.55415e+09,0.001,95.5415,0
1763251505.0568,BTCUSDT,Sell,0.001,95541.10,MinusTick,0ecc9669-5325-5df0-8670-c2fdd7756308,9.554110000000002e+09,0.001,95.54110000000001,0
1763251505.1037,BTCUSDT,Buy,0.01,95541.00,MinusTick,38047364-a716-5f3f-940f-48c50ace9e9b,9.5541e+10,0.01,955.41,0
1763251505.1168,BTCUSDT,Sell,0.001,95540.90,MinusTick,5bbe3494-c788-5b7e-a736-7d5d0b2ac024,9.55409e+09,0.001,95.5409,0
1763251505.2665,BTCUSDT,Sell,0.004,95540.80,MinusTick,81550f79-95b6-5110-90e7-50c23203c1de,3.821632e+10,0.004,382.1632,0
1763251505.2667,BTCUSDT,Sell,0.02,95540.80,ZeroMinusTick,4a208341-6b7b-5d7b-8790-c6b7a541701f,1.910816e+11,0.02,1910.816,0
1763251505.2784,BTCUSDT,Sell,0.001,95540.80,ZeroMinusTick,275b373b-fea6-5df0-92ff-83578e58ffa9,9.55408e+09,0.001,95.5408,0
1763251505.2784,BTCUSDT,Sell,0.001,95540.80,ZeroMinusTick,4c1f594f-c483-59a2-bfa3-6b78f46c4daa,9.55408e+09,0.001,95.5408,0
1763251505.2784,BTCUSDT,Sell,0.001,95540.80,ZeroMinusTick,cbc859e6-ec73-5f92-8b93-2d809f3cd15f,9.55408e+09,0.001,95.5408,0
1763251505.2784,BTCUSDT,Sell,0.001,95540.80,ZeroMinusTick,277a9270-5313-5d3b-be0a-81c1fb2b3e72,9.55408e+09,0.001,95.5408,0
1763251505.2784,BTCUSDT,Sell,0.001,95540.00,MinusTick,9ac7c2b7-5413-5c9e-a59b-a83009929fb5,9.554e+09,0.001,95.54,0
1763251505.2784,BTCUSDT,Sell,0.001,95540.00,ZeroMinusTick,195f6db9-5588-55c3-a49b-b7e5f0fb38bf,9.554e+09,0.001,95.54,0
1763251505.2834,BTCUSDT,Sell,0.003,95539.30,MinusTick,2c01706b-0272-5790-8e2e-af9654e8f39c,2.8661790000000004e+10,0.003,286.6179,0
1763251505.2834,BTCUSDT,Sell,0.001,95539.30,ZeroMinusTick,5de93c78-e847-5e9a-aedb-35210882ba04,9.553930000000002e+09,0.001,95.53930000000001,0
1763251505.2834,BTCUSDT,Sell,0.001,95539.10,MinusTick,7789357c-b3bc-5b47-b4d5-dfaa501baa3c,9.55391e+09,0.001,95.5391,0
1763251505.2887,BTCUSDT,Sell,0.002,95538.80,MinusTick,224e4e89-08e2-5e57-ba7e-b71a6a5ba884,1.910776e+10,0.002,191.07760000000002,0
1763251505.2887,BTCUSDT,Sell,0.001,95538.80,ZeroMinusTick,48048399-5135-516a-bce1-43120e704d4a,9.55388e+09,0.001,95.53880000000001,0
1763251505.3187,BTCUSDT,Sell,0.011,95538.70,MinusTick,22bc35e0-20d7-5fb4-bf42-2e6586fb7c2e,1.0509257e+11,0.011,1050.9257,0
1763251505.3187,BTCUSDT,Sell,0.001,95538.70,ZeroMinusTick,23afe559-44af-5d4b-b6cc-bc0ac0d4d8f2,9.55387e+09,0.001,95.5387,0
1763251505.3187,BTCUSDT,Sell,0.024,95538.40,MinusTick,82e49e73-54c6-5c6b-8e6b-c7defae9b349,2.2929216e+11,0.024,2292.9216,0
1763251505.3187,BTCUSDT,Sell,0.001,95538.30,MinusTick,4f9a7030-9e94-50b2-a825-02c7136fd8a8,9.55383e+09,0.001,95.5383,0
1763251505.3187,BTCUSDT,Sell,0.01,95538.20,MinusTick,ed847be5-8f36-5657-b423-c9d636a2e704,9.55382e+10,0.01,955.382,0
1763251505.3187,BTCUSDT,Sell,0.003,95538.00,MinusTick,361b300f-6cf9-589e-8d24-133fd97f7c6d,2.8661400000000004e+10,0.003,286.61400000000003,0
1763251505.3187,BTCUSDT,Sell,0.001,95537.20,MinusTick,6c9bb2eb-5865-55b5-9c71-ae78c791289f,9.55372e+09,0.001,95.5372,0
1763251505.3187,BTCUSDT,Sell,0.001,95537.10,MinusTick,e864497b-63e4-5034-9472-93f9db017aac,9.55371e+09,0.001,95.53710000000001,0
1763251505.3382,BTCUSDT,Sell,0.026,95536.80,MinusTick,95b1dbe7-3ed8-5803-9f60-a38142bee780,2.4839568e+11,0.026,2483.9568,0
1763251505.3382,BTCUSDT,Sell,0.001,95536.80,ZeroMinusTick,1a0b615e-cc07-5ba3-9890-6c2119097af2,9.55368e+09,0.001,95.5368,0
1763251505.3382,BTCUSDT,Sell,0.001,95535.60,MinusTick,9c6c46b7-04f2-59f6-86bf-9f29abf5094f,9.55356e+09,0.001,95.5356,0
1763251505.3382,BTCUSDT,Sell,0.01,95535.30,MinusTick,0caccc86-2d59-5884-a216-e2b98a43b82f,9.55353e+10,0.01,955.3530000000001,0
1763251505.3423,BTCUSDT,Sell,0.001,95535.10,MinusTick,53fcbe39-5f4b-5e07-a168-0a4a90b320ae,9.553510000000002e+09,0.001,95.53510000000001,0
1763251505.3467,BTCUSDT,Sell,0.001,95534.10,MinusTick,18894c33-0b3e-5715-a679-ef2ad638d2bb,9.55341e+09,0.001,95.53410000000001,0
1763251505.3467,BTCUSDT,Sell,0.001,95534.10,ZeroMinusTick,a52ccd2f-eeaf-5e85-85a4-4d42b5641bff,9.55341e+09,0.001,95.53410000000001,0
1763251505.3467,BTCUSDT,Sell,0.001,95533.70,MinusTick,362188b3-2781-5459-907c-882e94a0e62f,9.55337e+09,0.001,95.5337,0
1763251505.3467,BTCUSDT,Sell,0.001,95533.40,MinusTick,241c1099-19d7-5b70-b858-b9e3abcf6b34,9.55334e+09,0.001,95.5334,0
1763251505.3467,BTCUSDT,Sell,0.002,95533.40,ZeroMinusTick,1255f6e7-ea3e-5c59-b5d5-0cf54b6df673,1.910668e+10,0.002,191.0668,0
1763251505.3467,BTCUSDT,Sell,0.001,95533.10,MinusTick,41645dc7-1941-5b11-bccc-a03eca5a2266,9.55331e+09,0.001,95.5331,0
1763251506.4225,BTCUSDT,Buy,0.001,95532.90,MinusTick,db55a9af-3638-5b9b-bcfc-5e63505a010a,9.55329e+09,0.001,95.5329,0
1763251506.4225,BTCUSDT,Buy,0.036,95532.90,ZeroMinusTick,085c09f9-ffc4-594a-b7be-7c75a071cc19,3.4391843999999994e+11,0.036,3439.1843999999996,0
1763251506.5648,BTCUSDT,Buy,0.007,95532.90,ZeroMinusTick,989fc2ed-3ef3-51be-a03e-23b0ff872484,6.687302999999999e+10,0.007,668.7302999999999,0
1763251506.6172,BTCUSDT,Sell,0.001,95532.80,MinusTick,c765f512-e820-5180-a756-61ceac686221,9.55328e+09,0.001,95.53280000000001,0
1763251506.6172,BTCUSDT,Sell,0.001,95532.80,ZeroMinusTick,cab04f59-f389-589d-9058-f3b19b75ff1e,9.55328e+09,0.001,95.53280000000001,0
1763251506.6172,BTCUSDT,Sell,0.001,95532.80,ZeroMinusTick,84998e16-b1c6-5580-8fc5-a01c21573e50,9.55328e+09,0.001,95.53280000000001,0
1763251506.6172,BTCUSDT,Sell,0.001,95532.80,ZeroMinusTick,262b54f5-aecb-5f6c-a009-ce1969957b04,9.55328e+09,0.001,95.53280000000001,0
1763251506.6172,BTCUSDT,Sell,0.001,95532.80,ZeroMinusTick,85131e4c-6d8b-54a4-bc4b-84899335b9ce,9.55328e+09,0.001,95.53280000000001,0
1763251506.6172,BTCUSDT,Sell,0.003,95532.80,ZeroMinusTick,f06af186-31b2-543e-9104-b8446f4acc82,2.8659840000000004e+10,0.003,286.5984,0
1763251506.6172,BTCUSDT,Sell,0.001,95532.00,MinusTick,f28e46d5-1a52-5489-97a2-2aaeab0712a0,9.5532e+09,0.001,95.532,0
1763251506.6172,BTCUSDT,Sell,0.002,95531.70,MinusTick,312590c0-a5bd-5e84-a922-5e3c82606f92,1.910634e+10,0.002,191.0634,0
1763251506.6172,BTCUSDT,Sell,0.002,95531.20,MinusTick,8876f299-7d24-5ab9-8b25-c6186b231f01,1.910624e+10,0.002,191.0624,0
1763251506.6172,BTCUSDT,Sell,0.001,95531.10,MinusTick,62609acc-cb6e-5bd8-86b1-bb8934fdbb92,9.55311e+09,0.001,95.53110000000001,0
1763251506.6172,BTCUSDT,Sell,0.001,95530.30,MinusTick,85b21864-e46d-54e6-a652-741d69c3f7a3,9.553030000000002e+09,0.001,95.53030000000001,0
1763251506.6172,BTCUSDT,Sell,0.002,95530.20,MinusTick,5bed53f7-ecc3-5efa-9524-022a81bdef56,1.910604e+10,0.002,191.0604,0
1763251506.6172,BTCUSDT,Sell,0.001,95530.00,MinusTick,23ee111e-d58c-5d08-91a9-8fbc8a5c1cf7,9.553e+09,0.001,95.53,0
1763251506.6172,BTCUSDT,Sell,0.002,95529.30,MinusTick,81a547be-a34d-57e1-beba-c1e6108e6c8f,1.910586e+10,0.002,191.0586,0
1763251506.6172,BTCUSDT,Sell,0.001,95529.10,MinusTick,e0515169-797f-5d22-85fc-efa2bb33a41b,9.552910000000002e+09,0.001,95.52910000000001,0
1763251506.6172,BTCUSDT,Sell,0.001,95529.00,MinusTick,a98f3e73-86f8-5ed5-adf9-bc65a359b808,9.5529e+09,0.001,95.529,0
1763251506.6172,BTCUSDT,Sell,0.001,95528.40,MinusTick,62b4f11c-4413-51c2-a595-4256f64ef8b6,9.55284e+09,0.001,95.52839999999999,0
1763251506.6172,BTCUSDT,Sell,0.003,95528.10,MinusTick,fec79086-2609-592f-8217-8081fde6f21b,2.8658430000000004e+10,0.003,286.58430000000004,0
